"common_name","scientific_name","wlab_taxon_id","wlab_scientificname","risk_assessed","wlab_review","wlab_review_reason","migration","garnett_movement","feeding_guild","trophic_level","primary_lifestyle","foraging_stratum","habitat_breadth","iucn_status","epbc_status","nsw_status","rez","n_checklists_rez","n_positive_rez","sufficient","seasonality_index","amplitude_link","peak_doy","peak_date","prob_seasonal","is_seasonal","window_start_doy","window_end_doy","window_start_date","window_end_date","window_wraps","mean_abund","se_abund","range_masked_in_rez","n_train_total","dev_expl","run_date"
"Barn Swallow","Hirundo rustica",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Aerial","mid-high",6,"LC","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.138013625988078,"2026-07-06"
"Barn Swallow","Hirundo rustica",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Aerial","mid-high",6,"LC","not listed","not listed","new_england",3779,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.138013625988078,"2026-07-06"
"Barn Swallow","Hirundo rustica",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Invertivore","Carnivore","Aerial","mid-high",6,"LC","not listed","not listed","south_west",1556,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.138013625988078,"2026-07-06"
"Little Stint","Calidris minuta",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","statewide",324810,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395306026775013,"2026-07-06"
"Little Stint","Calidris minuta",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","central_west",3972,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395306026775013,"2026-07-06"
"Little Stint","Calidris minuta",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","new_england",3777,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395306026775013,"2026-07-06"
"Little Stint","Calidris minuta",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","south_west",1546,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395306026775013,"2026-07-06"
"Oriental Plover","Anarhynchus veredus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Omnivore","Carnivore","Terrestrial","ground",4,"LC","not listed","not listed","statewide",324808,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.173748410501874,"2026-07-06"
"Oriental Plover","Anarhynchus veredus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Omnivore","Carnivore","Terrestrial","ground",4,"LC","not listed","not listed","central_west",3967,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.173748410501874,"2026-07-06"
"Oriental Plover","Anarhynchus veredus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Omnivore","Carnivore","Terrestrial","ground",4,"LC","not listed","not listed","new_england",3777,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.173748410501874,"2026-07-06"
"Oriental Plover","Anarhynchus veredus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Omnivore","Carnivore","Terrestrial","ground",4,"LC","not listed","not listed","south_west",1553,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.173748410501874,"2026-07-06"
"Red-necked Phalarope","Phalaropus lobatus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","statewide",324824,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Red-necked Phalarope","Phalaropus lobatus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","central_west",3962,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Red-necked Phalarope","Phalaropus lobatus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","new_england",3777,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Red-necked Phalarope","Phalaropus lobatus",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","south_west",1542,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Letter-winged Kite","Elanus scriptus",NA,NA,FALSE,FALSE,NA,"Partial migrant","nomadic;irruptive","Vertivore","Carnivore","Aerial","ground",4,"NT","not listed","not listed","statewide",324802,31,TRUE,0.000926661523783179,0.000927091139999447,284,"11 Oct",0,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.900518941865141,"2026-07-06"
"Letter-winged Kite","Elanus scriptus",NA,NA,FALSE,FALSE,NA,"Partial migrant","nomadic;irruptive","Vertivore","Carnivore","Aerial","ground",4,"NT","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.900518941865141,"2026-07-06"
"Letter-winged Kite","Elanus scriptus",NA,NA,FALSE,FALSE,NA,"Partial migrant","nomadic;irruptive","Vertivore","Carnivore","Aerial","ground",4,"NT","not listed","not listed","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.900518941865141,"2026-07-06"
"Letter-winged Kite","Elanus scriptus",NA,NA,FALSE,FALSE,NA,"Partial migrant","nomadic;irruptive","Vertivore","Carnivore","Aerial","ground",4,"NT","not listed","not listed","south_west",1553,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.900518941865141,"2026-07-06"
"White-necked Petrel","Pterodroma cervicalis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","not listed","not listed","statewide",324794,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.513359061818222,"2026-07-06"
"White-necked Petrel","Pterodroma cervicalis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.513359061818222,"2026-07-06"
"White-necked Petrel","Pterodroma cervicalis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","not listed","not listed","new_england",3783,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.513359061818222,"2026-07-06"
"White-necked Petrel","Pterodroma cervicalis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","not listed","not listed","south_west",1559,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.513359061818222,"2026-07-06"
"Oriental Pratincole","Glareola maldivarum",NA,NA,FALSE,FALSE,NA,"Migratory","irruptive","Invertivore","Carnivore","Aerial","ground",4,"LC","not listed","not listed","statewide",324813,4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.17255917954615,"2026-07-06"
"Oriental Pratincole","Glareola maldivarum",NA,NA,FALSE,FALSE,NA,"Migratory","irruptive","Invertivore","Carnivore","Aerial","ground",4,"LC","not listed","not listed","central_west",3967,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.17255917954615,"2026-07-06"
"Oriental Pratincole","Glareola maldivarum",NA,NA,FALSE,FALSE,NA,"Migratory","irruptive","Invertivore","Carnivore","Aerial","ground",4,"LC","not listed","not listed","new_england",3776,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.17255917954615,"2026-07-06"
"Oriental Pratincole","Glareola maldivarum",NA,NA,FALSE,FALSE,NA,"Migratory","irruptive","Invertivore","Carnivore","Aerial","ground",4,"LC","not listed","not listed","south_west",1549,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.17255917954615,"2026-07-06"
"Torresian Imperial-Pigeon","Ducula spilorrhoa",NA,NA,FALSE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Frugivore","Herbivore","Insessorial","mid-high",3,"LC","not listed","not listed","statewide",324805,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0228274510874301,"2026-07-06"
"Torresian Imperial-Pigeon","Ducula spilorrhoa",NA,NA,FALSE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Frugivore","Herbivore","Insessorial","mid-high",3,"LC","not listed","not listed","central_west",3971,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0228274510874301,"2026-07-06"
"Torresian Imperial-Pigeon","Ducula spilorrhoa",NA,NA,FALSE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Frugivore","Herbivore","Insessorial","mid-high",3,"LC","not listed","not listed","new_england",3777,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0228274510874301,"2026-07-06"
"Torresian Imperial-Pigeon","Ducula spilorrhoa",NA,NA,FALSE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Frugivore","Herbivore","Insessorial","mid-high",3,"LC","not listed","not listed","south_west",1552,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0228274510874301,"2026-07-06"
"Wilson's Storm-Petrel","Oceanites oceanicus","u63b","Oceanites oceanicus oceanicus",TRUE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aerial","pelagic",2,"LC","not listed","not listed","statewide",324809,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.672023559944079,"2026-07-06"
"Wilson's Storm-Petrel","Oceanites oceanicus","u63b","Oceanites oceanicus oceanicus",TRUE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aerial","pelagic",2,"LC","not listed","not listed","central_west",3967,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.672023559944079,"2026-07-06"
"Wilson's Storm-Petrel","Oceanites oceanicus","u63b","Oceanites oceanicus oceanicus",TRUE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aerial","pelagic",2,"LC","not listed","not listed","new_england",3782,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.672023559944079,"2026-07-06"
"Wilson's Storm-Petrel","Oceanites oceanicus","u63b","Oceanites oceanicus oceanicus",TRUE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aerial","pelagic",2,"LC","not listed","not listed","south_west",1547,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.672023559944079,"2026-07-06"
"Gould's Petrel","Pterodroma leucoptera",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","EN","VU","statewide",324806,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395486895940082,"2026-07-06"
"Gould's Petrel","Pterodroma leucoptera",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","EN","VU","central_west",3970,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395486895940082,"2026-07-06"
"Gould's Petrel","Pterodroma leucoptera",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","EN","VU","new_england",3780,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395486895940082,"2026-07-06"
"Gould's Petrel","Pterodroma leucoptera",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"VU","EN","VU","south_west",1549,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.395486895940082,"2026-07-06"
"White-chinned Petrel","Procellaria aequinoctialis",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"VU","not listed","not listed","statewide",324818,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"White-chinned Petrel","Procellaria aequinoctialis",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"VU","not listed","not listed","central_west",3961,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"White-chinned Petrel","Procellaria aequinoctialis",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"VU","not listed","not listed","new_england",3780,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"White-chinned Petrel","Procellaria aequinoctialis",NA,NA,FALSE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"VU","not listed","not listed","south_west",1546,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Squatter Pigeon","Geophaps scripta","u39b","Geophaps scripta scripta",TRUE,FALSE,NA,"Partial migrant","local dispersal","Granivore","Herbivore","Terrestrial","ground",2,"LC","VU","EN","statewide",324806,67,TRUE,0.000161298593716164,0.000161311603733338,222,"10 Aug",0,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.866241915420115,"2026-07-10"
"Squatter Pigeon","Geophaps scripta","u39b","Geophaps scripta scripta",TRUE,FALSE,NA,"Partial migrant","local dispersal","Granivore","Herbivore","Terrestrial","ground",2,"LC","VU","EN","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.866241915420115,"2026-07-10"
"Squatter Pigeon","Geophaps scripta","u39b","Geophaps scripta scripta",TRUE,FALSE,NA,"Partial migrant","local dispersal","Granivore","Herbivore","Terrestrial","ground",2,"LC","VU","EN","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.866241915420115,"2026-07-10"
"Squatter Pigeon","Geophaps scripta","u39b","Geophaps scripta scripta",TRUE,FALSE,NA,"Partial migrant","local dispersal","Granivore","Herbivore","Terrestrial","ground",2,"LC","VU","EN","south_west",1549,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.866241915420115,"2026-07-10"
"Antipodean Albatross","Diomedea antipodensis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"EN","VU","VU","statewide",324806,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.021996678567876,"2026-07-06"
"Antipodean Albatross","Diomedea antipodensis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"EN","VU","VU","central_west",3970,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.021996678567876,"2026-07-06"
"Antipodean Albatross","Diomedea antipodensis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"EN","VU","VU","new_england",3779,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.021996678567876,"2026-07-06"
"Antipodean Albatross","Diomedea antipodensis",NA,NA,FALSE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Aquatic","pelagic",2,"EN","VU","VU","south_west",1550,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.021996678567876,"2026-07-06"
"Lesser Yellowlegs","Tringa flavipes",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",5,"VU","not listed","not listed","statewide",324807,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.131016842465734,"2026-07-06"
"Lesser Yellowlegs","Tringa flavipes",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",5,"VU","not listed","not listed","central_west",3966,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.131016842465734,"2026-07-06"
"Lesser Yellowlegs","Tringa flavipes",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",5,"VU","not listed","not listed","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.131016842465734,"2026-07-06"
"Lesser Yellowlegs","Tringa flavipes",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Terrestrial","around-water",5,"VU","not listed","not listed","south_west",1551,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.131016842465734,"2026-07-06"
"Common Diving-Petrel","Pelecanoides urinatrix","u85b","Pelecanoides urinatrix urinatrix",TRUE,FALSE,NA,"Partial migrant","local dispersal","Aquatic predator","Carnivore","Aquatic","pelagic",3,"LC","not listed","not listed","statewide",324801,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.77379900291965,"2026-07-06"
"Common Diving-Petrel","Pelecanoides urinatrix","u85b","Pelecanoides urinatrix urinatrix",TRUE,FALSE,NA,"Partial migrant","local dispersal","Aquatic predator","Carnivore","Aquatic","pelagic",3,"LC","not listed","not listed","central_west",3970,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.77379900291965,"2026-07-06"
"Common Diving-Petrel","Pelecanoides urinatrix","u85b","Pelecanoides urinatrix urinatrix",TRUE,FALSE,NA,"Partial migrant","local dispersal","Aquatic predator","Carnivore","Aquatic","pelagic",3,"LC","not listed","not listed","new_england",3785,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.77379900291965,"2026-07-06"
"Common Diving-Petrel","Pelecanoides urinatrix","u85b","Pelecanoides urinatrix urinatrix",TRUE,FALSE,NA,"Partial migrant","local dispersal","Aquatic predator","Carnivore","Aquatic","pelagic",3,"LC","not listed","not listed","south_west",1549,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.77379900291965,"2026-07-06"
"Papuan Eclectus","Eclectus polychloros",NA,NA,FALSE,FALSE,NA,"Sedentary",NA,"Omnivore","Herbivore","Insessorial",NA,4,"LC",NA,NA,"statewide",324808,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0140298776737314,"2026-07-06"
"Papuan Eclectus","Eclectus polychloros",NA,NA,FALSE,FALSE,NA,"Sedentary",NA,"Omnivore","Herbivore","Insessorial",NA,4,"LC",NA,NA,"central_west",3967,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0140298776737314,"2026-07-06"
"Papuan Eclectus","Eclectus polychloros",NA,NA,FALSE,FALSE,NA,"Sedentary",NA,"Omnivore","Herbivore","Insessorial",NA,4,"LC",NA,NA,"new_england",3780,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0140298776737314,"2026-07-06"
"Papuan Eclectus","Eclectus polychloros",NA,NA,FALSE,FALSE,NA,"Sedentary",NA,"Omnivore","Herbivore","Insessorial",NA,4,"LC",NA,NA,"south_west",1550,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.0140298776737314,"2026-07-06"
"Thick-billed Grasswren","Amytornis modestus","u8022c","Amytornis modestus obscurior",TRUE,FALSE,NA,"Sedentary","local dispersal","Omnivore","Omnivore","Generalist","ground",2,"LC","CR","CR","statewide",324797,8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.838825261773175,"2026-07-06"
"Thick-billed Grasswren","Amytornis modestus","u8022c","Amytornis modestus obscurior",TRUE,FALSE,NA,"Sedentary","local dispersal","Omnivore","Omnivore","Generalist","ground",2,"LC","CR","CR","central_west",3968,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.838825261773175,"2026-07-06"
"Thick-billed Grasswren","Amytornis modestus","u8022c","Amytornis modestus obscurior",TRUE,FALSE,NA,"Sedentary","local dispersal","Omnivore","Omnivore","Generalist","ground",2,"LC","CR","CR","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.838825261773175,"2026-07-06"
"Thick-billed Grasswren","Amytornis modestus","u8022c","Amytornis modestus obscurior",TRUE,FALSE,NA,"Sedentary","local dispersal","Omnivore","Omnivore","Generalist","ground",2,"LC","CR","CR","south_west",1559,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.838825261773175,"2026-07-06"
"Arctic Tern","Sterna paradisaea",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Aerial","around-water",4,"LC","not listed","not listed","statewide",324797,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.137355597203706,"2026-07-06"
"Arctic Tern","Sterna paradisaea",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Aerial","around-water",4,"LC","not listed","not listed","central_west",3972,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.137355597203706,"2026-07-06"
"Arctic Tern","Sterna paradisaea",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Aerial","around-water",4,"LC","not listed","not listed","new_england",3780,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.137355597203706,"2026-07-06"
"Arctic Tern","Sterna paradisaea",NA,NA,FALSE,FALSE,NA,"Migratory",NA,"Aquatic predator","Carnivore","Aerial","around-water",4,"LC","not listed","not listed","south_west",1556,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.137355597203706,"2026-07-06"
"Kermadec Petrel","Pterodroma neglecta","u922","Pterodroma neglecta neglecta",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"LC","VU","VU","statewide",324809,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Kermadec Petrel","Pterodroma neglecta","u922","Pterodroma neglecta neglecta",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"LC","VU","VU","central_west",3967,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Kermadec Petrel","Pterodroma neglecta","u922","Pterodroma neglecta neglecta",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"LC","VU","VU","new_england",3779,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Kermadec Petrel","Pterodroma neglecta","u922","Pterodroma neglecta neglecta",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Generalist","pelagic",2,"LC","VU","VU","south_west",1550,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0,"2026-07-06"
"Great Frigatebird","Fregata minor",NA,NA,FALSE,FALSE,NA,"Migratory","sedentary","Aquatic predator","Carnivore","Aerial","pelagic",2,"LC","not listed","not listed","statewide",324804,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,334105,0.130884934275891,"2026-07-06"
